Dur,SrcAddr,DstAddr,Proto,TotBytes,Sport,Dport,Label,Rand
66.284372,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.011105545
4.107185,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.011108657
64.938264,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.011121878
47.144007,192.168.137.85,74.125.24.97,TCP,66,57840,443,Botnet,0.011142792
3.289475,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.011202348
52.311756,192.168.137.87,172.217.167.132,TCP,66,40652,443,Normal,0.01122653
121.952037,104.244.42.130,192.168.137.87,TCP,74,443,50332,Normal,0.011237772
12.139509,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.01129315
67.892627,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.01130499
63.322534,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.011326962
25.263346,23.20.239.12,192.168.137.233,TCP,54,80,45294,Botnet,0.01141317
67.777338,192.168.137.85,59.152.9.237,TCP,78,36674,443,Botnet,0.011460242
65.131495,192.168.137.85,59.152.9.237,TCP,86,36674,443,Botnet,0.011493172
6.46686,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.011516158
1.514275,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.01152155
3.988711,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.011521726
49.531875,183.36.108.251,192.168.137.233,HTTP,1095,80,55993,Botnet,0.01152327
10.089639,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.011523359
114.221241,192.168.137.87,172.217.163.34,TLSv1.2,112,42745,443,Normal,0.011588212
13.730886,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.01159428
1.590255,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.011690859
31.031092,192.168.137.85,172.217.194.147,TCP,74,38787,443,Botnet,0.011717452
15.475384,192.168.137.85,37.187.163.89,TCP,54,48038,80,Botnet,0.011721403
65.435494,172.217.194.154,192.168.137.85,TCP,66,443,41152,Botnet,0.011737694
8.280964,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.011754242
67.334914,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.01179504
88.051283,192.168.137.87,172.217.26.173,TCP,66,47516,443,Normal,0.011833392
59.445385,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.011838773
6.229887,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.011910346
206.974873,192.168.137.1,255.255.255.255,BOOTP,342,68,67,Normal,0.011983259
3.28169,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.012037852
25.005555,192.168.137.233,183.36.108.251,TCP,66,56059,80,Botnet,0.012051904
125.716021,192.168.137.87,192.229.237.96,TCP,66,44123,443,Normal,0.012060988
3.004176,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.012069392
66.905839,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.01210746
41.024122,192.168.137.233,183.36.108.251,TCP,54,56080,80,Botnet,0.012126711
67.701746,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.012249852
6.897668,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.012256866
2.809397,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.012354916
4.837529,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.012395601
92.269844,192.168.137.233,183.36.108.251,TCP,54,56127,80,Botnet,0.012432335
68.692711,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.012454981
67.691556,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.012483374
71.918356,192.168.137.87,183.36.108.251,TCP,74,44013,80,Normal,0.012495777
68.258653,192.168.137.85,59.152.9.237,TCP,86,36674,443,Botnet,0.012520596
88.513075,172.217.26.173,192.168.137.87,TCP,1434,443,47516,Normal,0.012523717
5.891201,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.012583814
109.642402,192.168.137.87,172.217.167.132,TCP,66,40652,443,Normal,0.012656922
116.28662,192.168.137.87,183.36.108.251,TCP,54,44054,80,Normal,0.012657862
3.296028,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.012694009
12.591388,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.012711788
10.828148,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.012739494
7.319636,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.012745328
39.999238,52.27.59.57,192.168.137.85,HTTP,71,80,42480,Botnet,0.012803428
115.059259,172.217.167.132,192.168.137.87,TCP,104,443,40652,Normal,0.012844799
67.417093,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.012915972
3.432753,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.012916926
8.141596,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.012963669
10.457189,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.012972817
115.023456,172.217.167.132,192.168.137.87,TCP,66,443,40652,Normal,0.013063104
64.468881,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.013083207
10.588907,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.013100881
64.501003,192.168.137.233,183.36.108.251,TCP,54,56003,80,Botnet,0.013124211
117.059868,192.168.137.87,192.229.237.96,TCP,94,44118,443,Normal,0.013125943
88.052364,192.168.137.87,172.217.26.173,TCP,66,47516,443,Normal,0.013255399
6.923489,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.013303703
4.973039,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.013324666
10.369382,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.013360968
33.76978,192.168.137.85,37.187.163.89,TCP,54,50592,80,Botnet,0.013394638
113.209333,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.013409602
1.380204,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.013422342
6.352455,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.013428191
87.75665,192.168.137.87,183.36.108.251,TCP,54,44026,80,Normal,0.013435216
5.475863,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.013446721
63.545731,192.168.137.85,59.152.9.237,TCP,78,36674,443,Botnet,0.013477953
5.375136,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.013481765
4.36721,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.013523524
10.730245,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.013559992
63.454758,183.36.108.251,192.168.137.233,HTTP,1095,80,56100,Botnet,0.013574646
13.685046,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.013585038
69.185906,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.013588772
0.758498,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.013596827
13.102299,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.013607582
65.588215,23.20.239.12,192.168.137.233,TCP,54,80,41185,Botnet,0.013632983
130.228121,203.205.235.113,192.168.137.233,TCP,54,443,38508,Botnet,0.013650744
12.851432,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.013675099
65.898049,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.013682583
64.114658,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.01369957
11.171954,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.013700367
1.142168,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.013782007
1.736822,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.013783478
45.519741,192.168.137.85,37.187.163.89,TCP,54,59816,80,Botnet,0.013878105
10.566913,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.013897976
1.734567,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.013968379
56.360584,37.187.163.89,192.168.137.85,TCP,54,80,33680,Botnet,0.013980207
68.09998,192.168.137.85,59.152.9.237,TCP,86,36674,443,Botnet,0.013992874
54.44139,172.217.166.97,192.168.137.87,TCP,66,443,55796,Normal,0.014028203
10.967738,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.014031025
5.267132,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.014062922
10.331376,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.014069245
19.207197,192.168.137.233,183.36.108.251,HTTP,989,56048,80,Botnet,0.014081658
69.078843,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.014142522
65.91178,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.014209529
10.093711,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.014245713
66.120599,216.58.197.46,192.168.137.233,TCP,1434,443,47733,Botnet,0.014268554
4.027233,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.014274065
68.468787,192.168.137.233,183.36.108.251,TCP,74,56105,80,Botnet,0.014282723
12.290062,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.014297087
6.39278,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.014300711
1.623247,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.0143729
66.904867,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.014374321
63.002274,59.152.9.237,192.168.137.85,TCP,1370,443,36674,Botnet,0.014418861
68.396036,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.014453923
67.34597,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.014531115
65.59013,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.01454508
0.655385,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.014564125
67.935664,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.01458537
118.106927,192.168.137.233,23.20.239.12,TCP,66,56936,80,Botnet,0.014608588
125.821675,192.168.137.87,192.229.237.96,TLSv1.2,108,44123,443,Normal,0.014634168
2.900726,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.01464912
68.362794,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.014675402
113.20219,192.168.137.87,172.217.167.132,TLSv1.2,108,40652,443,Normal,0.014712325
82.490515,192.168.137.87,104.18.8.103,TCP,54,55855,443,Normal,0.014765507
12.044907,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.014769784
12.010517,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.014841662
1.815707,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.014847405
1.688165,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.014946491
10.721962,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.014962019
29.542342,104.18.8.103,192.168.137.87,TCP,54,443,55856,Normal,0.014968377
1.302669,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.015030691
10.636264,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.015037414
10.083113,178.33.210.255,192.168.137.85,TCP,74,80,49671,Botnet,0.015134285
68.075667,192.168.137.85,59.152.9.237,TCP,86,36674,443,Botnet,0.015150275
7.740195,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.015208663
6.220406,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.015212435
8.116721,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.015270751
25.776673,192.168.137.233,183.36.108.251,TCP,74,55963,80,Botnet,0.015350321
64.415896,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.015370267
0.642389,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.015380738
111.149944,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.015385429
9.75386,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.015447111
3.355939,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.015487795
12.13649,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.015492395
1.640932,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.015529814
64.575577,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.015591207
126.695142,192.168.137.87,104.244.42.130,TCP,66,50332,443,Normal,0.015598445
52.783707,192.168.137.233,183.36.108.251,TCP,66,55987,80,Botnet,0.015622146
12.211033,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.0156238
116.235962,192.168.137.87,183.36.108.251,TCP,54,44054,80,Normal,0.015660908
0.865772,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.015678052
65.782876,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.015683045
203.055452,172.217.167.131,192.168.137.87,TCP,129,443,44445,Normal,0.015714703
1.208145,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.015741112
76.134826,192.168.137.233,216.58.197.46,TCP,66,47734,443,Botnet,0.015749242
42.00651,103.102.166.224,192.168.137.87,TCP,1434,443,53196,Normal,0.01576531
63.344316,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.015775358
5.840186,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.015893924
68.815752,192.168.137.85,59.152.9.237,TCP,86,36674,443,Botnet,0.015921937
10.530183,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.015956702
119.84769,192.229.237.96,192.168.137.87,TCP,66,443,44124,Normal,0.015974443
1.432615,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.015976059
59.729947,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.016020201
65.641777,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.016043831
79.767353,104.31.79.204,192.168.137.87,TLSv1.2,100,443,53410,Normal,0.016049821
114.812226,192.168.137.87,172.217.167.132,TLSv1.2,266,40652,443,Normal,0.016086914
115.867529,192.168.137.87,183.36.108.251,TCP,74,44054,80,Normal,0.01611122
9.523287,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.016146079
68.143752,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.016156319
61.481945,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.016203851
65.020177,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.016206259
69.176344,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.016257073
64.707772,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.016284535
23.733403,183.36.108.251,192.168.137.233,TCP,66,80,55960,Botnet,0.0163791
67.131398,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.016404421
67.834775,192.168.137.85,59.152.9.237,TCP,78,36674,443,Botnet,0.016515906
68.43456,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.016717424
67.261829,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.016732974
12.749473,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.016742233
14.120118,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.016783145
5.422185,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.016804744
93.312935,192.168.137.233,183.36.108.251,TCP,66,56020,80,Botnet,0.016809746
48.25166,103.102.166.224,192.168.137.87,TCP,1434,443,53196,Normal,0.016837777
8.581713,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.016840001
7.195763,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.016874209
13.263324,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.016906254
64.815981,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.016909498
4.085137,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.017131562
11.897418,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.017157946
116.995881,192.168.137.87,192.229.237.96,TCP,94,44118,443,Normal,0.017159958
13.806256,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.01719985
61.458519,192.168.137.233,183.36.108.251,HTTP,989,56098,80,Botnet,0.017261723
11.067787,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.017320855
50.087737,183.36.108.251,192.168.137.233,HTTP,1095,80,56093,Botnet,0.017379195
115.945851,192.168.137.87,172.217.167.132,TLSv1.2,376,40652,443,Normal,0.017425198
88.048522,192.168.137.87,172.217.26.173,TCP,66,47516,443,Normal,0.017440638
67.086817,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.017505629
6.0454,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.017522124
2.762009,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.017536675
38.462418,192.168.137.87,172.217.167.132,TLSv1.2,108,40652,443,Normal,0.017552825
3.968307,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.017589851
59.895123,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.017592477
10.946111,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.017617767
7.22948,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.017619042
59.375401,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.01764919
4.521143,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.017660462
128.914233,183.36.108.251,192.168.137.233,HTTP,1095,80,56142,Botnet,0.017719861
5.978388,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.017722194
11.982081,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.017744586
1.422045,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.017776625
72.393698,192.168.137.87,183.36.108.251,TCP,74,44014,80,Normal,0.017793401
81.844183,172.64.100.14,192.168.137.87,TLSv1.2,85,443,59005,Normal,0.017808012
2.380994,192.168.137.233,183.36.108.251,TCP,54,55938,80,Botnet,0.017828042
0.688558,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.017855979
65.145522,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.017897903
8.797493,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.017933364
111.163047,192.168.137.87,172.217.167.132,TLSv1.2,104,41484,443,Normal,0.018015933
23.63415,192.168.137.233,192.168.137.1,DNS,73,34652,53,Botnet,0.018017766
7.198122,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.018046614
9.713573,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.01807403
10.021906,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.018102866
5.150293,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.018163624
52.86559,192.168.137.85,23.20.239.12,TCP,66,39208,80,Botnet,0.018186493
60.318393,172.217.26.173,192.168.137.233,TLSv1.2,1434,443,51407,Botnet,0.018214399
123.106941,192.168.137.233,203.205.235.113,SSL,188,38508,443,Botnet,0.018231735
3.817255,192.168.137.87,203.205.235.145,TCP,54,33486,80,Normal,0.01824326
116.790213,192.229.237.96,192.168.137.87,TCP,1434,443,44118,Normal,0.018255284
1.349304,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.018269742
11.91503,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.018283901
42.06295,192.168.137.87,103.102.166.240,TCP,66,48261,443,Normal,0.018299147
49.846521,192.168.137.87,183.36.108.251,TCP,54,43992,80,Normal,0.018302892
67.623716,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.018352378
117.141989,192.168.137.87,192.229.237.96,TLSv1.2,108,44118,443,Normal,0.018411957
1.9518,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.0184548
8.553,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.018499965
12.472012,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.018504898
88.383894,172.217.26.173,192.168.137.87,TCP,1434,443,47516,Normal,0.01852615
3.359583,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.01854738
5.47385,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.018550501
67.917828,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.018561313
7.311733,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.018582552
65.672477,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.018602528
109.786468,192.168.137.87,216.58.200.142,TLSv1.2,112,41469,443,Normal,0.018664791
7.791934,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.018696936
12.48726,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.018716641
12.180644,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.018770408
60.202953,192.168.137.233,172.217.26.173,TCP,66,51407,443,Botnet,0.018807457
3.362778,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.01882498
186.746671,192.229.237.96,192.168.137.87,TCP,66,443,44128,Normal,0.018843317
2.081727,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.018854718
3.970175,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.018955267
5.9927,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.018963068
10.237968,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.018979318
116.802925,192.229.237.96,192.168.137.87,TCP,1434,443,44118,Normal,0.019001469
64.144564,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.019059506
3.14677,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.019129426
51.221702,183.36.108.251,192.168.137.87,TCP,66,80,43996,Normal,0.019216351
63.674356,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.019257062
0.133325,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.019287529
125.485491,192.168.137.87,104.18.8.103,TLSv1.2,133,55856,443,Normal,0.019297584
59.872909,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.019357374
59.795853,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.019435382
1.367414,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.019443328
3.070326,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.019445184
68.855095,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.019446052
